"Hit Record Unique ID","URL to article/Tweet","Source","Location","Hit Type","Passed through tags","Associated Publisher","Referring Hit Record Unique ID","Authors","Plain Text of Article or Tweet","Date","Mentions","Hashtags","Found URL"
1175057509205368832,"https://twitter.com/Jonathan_Elk/status/1175057509205368832","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MoranT555 זה פשוט לא נכון.. כ70 אחוז מערביי ישראל קוראים לעצם ערבי ישראלי/ישראלי ואפילו פלסטיני ישראלי כאשר השאר זה או רק ערבי או רק פלסטיני. זה מסקרים גם שנערכו לישראל היום וגם למגזין +972","2019-09-20","['morant555']","[]","[]"
1175036283699257344,"https://twitter.com/Jonathan_Elk/status/1175036283699257344","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","It’s a shawarma for what my Shawarma eats","2019-09-20","[]","[]","[]"
1175034259523985408,"https://twitter.com/Jonathan_Elk/status/1175034259523985408","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ShaiDeLuca 😂😂","2019-09-20","['shaideluca']","[]","[]"
1175032133162848256,"https://twitter.com/Jonathan_Elk/status/1175032133162848256","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","This is what culture appropriation looks like! Everyone involved need to be arrested immediately!  https://t.co/epxgFy5Daw","2019-09-20","[]","[]","[]"
1174802124762300416,"https://twitter.com/Jonathan_Elk/status/1174802124762300416","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@skjask  https://t.co/oaWsru3Pot","2019-09-19","['skjask']","[]","[]"
1174487619746586624,"https://twitter.com/Jonathan_Elk/status/1174487619746586624","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@RickSmol @elderofziyon @jlannister Never","2019-09-18","['ricksmol', 'elderofziyon', 'jlannister']","[]","[]"
1174486598483894272,"https://twitter.com/Jonathan_Elk/status/1174486598483894272","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@elderofziyon @jlannister Liberman said he will not sit with religious parties only if they agree 100% to his conditions.","2019-09-18","['elderofziyon', 'jlannister']","[]","[]"
1174485771644014592,"https://twitter.com/Jonathan_Elk/status/1174485771644014592","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@jlannister @elderofziyon Gantz have already called meretz and labor party to give  their support in him for becoming prime minister and them making a coalition together","2019-09-18","['jlannister', 'elderofziyon']","[]","[]"
1174485156733829120,"https://twitter.com/Jonathan_Elk/status/1174485156733829120","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@elderofziyon I have no idea as well... they want to show that it’s a technical block for Bibi. They have always even in polls put them together. There are right wing- 56, Arabs- 12, Lieberman- 8, center-left- 44","2019-09-18","['elderofziyon']","[]","[]"
1174484016621346820,"https://twitter.com/Jonathan_Elk/status/1174484016621346820","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@elderofziyon No","2019-09-18","['elderofziyon']","[]","[]"
1174320611344232448,"https://twitter.com/Jonathan_Elk/status/1174320611344232448","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","The world doesn’t care about the Palestinians at all, they are just using them as an anti-Semitic tool to hide their hate for Jews.","2019-09-18","[]","[]","[]"
1174291437632069632,"https://twitter.com/Jonathan_Elk/status/1174291437632069632","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@thatpeterfox Lol","2019-09-18","['thatpeterfox']","[]","[]"
1174281331515297792,"https://twitter.com/Jonathan_Elk/status/1174281331515297792","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","“We want elections”- trending Hashtag in the PA and Gaza today. Looking at Israel having its 22nd elections the Palestinians are sick of Mahmoud Abbas and Hamas dictatorship for last 14 years. If you are a real pro Palestinian you’ll join the call for real freedom #بدنا_انتخابات","2019-09-18","[]","['بدنا_انتخابات']","[]"
1174121748142465025,"https://twitter.com/Jonathan_Elk/status/1174121748142465025","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@fk_eduardo Btw the Arabic parties themselves said they won’t sit in a coalition","2019-09-17","['fk_eduardo']","[]","[]"
1174121664503779328,"https://twitter.com/Jonathan_Elk/status/1174121664503779328","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@fk_eduardo The blue and white party and Yisrael beytenu said they won’t sit with the Charedic parties.... so..","2019-09-17","['fk_eduardo']","[]","[]"
1174091175088795649,"https://twitter.com/Jonathan_Elk/status/1174091175088795649","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","אם חשבנו שמדגמים משתנים משבוע לשבוע.. אז חכו שתראו איך תוצאות בחירות משתנות בארבעה חודשים! אה, רגע 🤭","2019-09-17","[]","[]","[]"
1174073836050046978,"https://twitter.com/Jonathan_Elk/status/1174073836050046978","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@YigWalt @abouddandachi And would have to speak in the IDF Memorial Day and those who were killed in terror attacks, and in the Memorial Day for Itzhak Rabin.","2019-09-17","['yigwalt', 'abouddandachi']","[]","[]"
1174063539847401472,"https://twitter.com/Jonathan_Elk/status/1174063539847401472","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AlonAmitzi @MoranT555 שאצלנו יש בחירות ואצלם לא?","2019-09-17","['alonamitzi', 'morant555']","[]","[]"
1174057976635756545,"https://twitter.com/Jonathan_Elk/status/1174057976635756545","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@lucyaharish @AyOdeh אם כך, אני מצפה לנאומי עודה בימי הזיכרון הממלכתיים, יום הזיכרון לרבין, צה״ל וביום הזיכרון לנפגעי פעולות האיבה והטרור. רוצה לראות אותו בהר הרצל ביום העצמאות. בכל זאת, התפקיד מחייב לא? 😉","2019-09-17","['lucyaharish', 'ayodeh']","[]","[]"
1174051037520584704,"https://twitter.com/Jonathan_Elk/status/1174051037520584704","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","The third biggest party in Israel is the Arab joint list, yet they still call Israel an apartheid 🤷🏽‍♂️","2019-09-17","[]","[]","[]"
1174018620227313664,"https://twitter.com/Jonathan_Elk/status/1174018620227313664","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@NadavEyalDesk בעזרת השם","2019-09-17","[]","[]","[]"
1173930025189613569,"https://twitter.com/Jonathan_Elk/status/1173930025189613569","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AidaTuma כדי שהמדינה הזאת תישאר ארץ זבל חלב ודבש, כפי שמופיע מאחוריך על הקיר, לכו לקלפי והצביעו כל דבר מלבד הרשימה המשותפת.","2019-09-17","['aidatuma']","[]","[]"
1173918114997837824,"https://twitter.com/Jonathan_Elk/status/1173918114997837824","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Stf11357117 @NitzanHorowitz אז מה ניצן עושה שם בעצמו?","2019-09-17","['stf11357117', 'nitzanhorowitz']","[]","[]"
1173915154154762241,"https://twitter.com/Jonathan_Elk/status/1173915154154762241","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AidaTuma הפוך, גוטה, הפוך...","2019-09-17","['aidatuma']","[]","[]"
1173914944309530626,"https://twitter.com/Jonathan_Elk/status/1173914944309530626","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@NitzanHorowitz אני זוכר איך התלהמתם על כך שבשוק לא רצו אתכם גם ואמרת שזכותכם להיות איפה שאתם רוצים, מה שנכון. אז למה אתם מנסים עכשיו להעיף אחרים ממקום שלכאורה תואם לעמדתכם?","2019-09-17","['nitzanhorowitz']","[]","[]"
1173652554221309955,"https://twitter.com/Jonathan_Elk/status/1173652554221309955","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Linda Saraour is anti-Semite???? Our Linda??? 😲","2019-09-16","[]","[]","[]"
1173652204416360452,"https://twitter.com/Jonathan_Elk/status/1173652204416360452","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@nassar_furat אני חושב שהמרצדס שמחכה לו מאחורי האוהל תהיה יותר ריאלית...","2019-09-16","['nassar_furat']","[]","[]"
1173646154560626688,"https://twitter.com/Jonathan_Elk/status/1173646154560626688","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@StavShaffir תיקון קל- הם על החיים הפוליטיים שלך! ונטו שלך. החיים שלנו ימשיכו מצויין בלעדיכם","2019-09-16","['stavshaffir']","[]","[]"
1173538599041716225,"https://twitter.com/Jonathan_Elk/status/1173538599041716225","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AyOdeh החלום של 90% מהערבים לחיות בשלום זה נכון, אבל לצערי אתה נמנה על שאר ה10%.","2019-09-16","['ayodeh']","[]","[]"
1173529092458766336,"https://twitter.com/Jonathan_Elk/status/1173529092458766336","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@EsawiFr תכניסו מרצ ואז תקבלו 4 גזענים במחיר אחד.","2019-09-16","['esawifr']","[]","[]"
1173522335229513728,"https://twitter.com/Jonathan_Elk/status/1173522335229513728","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Imamofpeace 🙋🏽‍♂️","2019-09-16","['imamofpeace']","[]","[]"
1173421253220274177,"https://twitter.com/Jonathan_Elk/status/1173421253220274177","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@IlhanMN Her main focus was on Palestinians.. suddenly it’s really convenient for you to ignore them, yet again, and speak only about the Muslims as if that was the only thing said. You’re a hypocrite! It’s already out there. You’ll never be able to hide it again.","2019-09-15","['ilhanmn']","[]","[]"
1173393472059072513,"https://twitter.com/Jonathan_Elk/status/1173393472059072513","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","When you ignore the poor conditions the Palestinians are living in the Arab world it’s pure hypocrisy and double standard. It only shows that your agenda is anti-israeli then actually being pro Palestinians.  https://t.co/cBKvBYWJfH","2019-09-15","[]","[]","[]"
1173179607039840256,"https://twitter.com/Jonathan_Elk/status/1173179607039840256","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Ronel_Adani לוקח זמן למסר לעבור לצד השני של הפרגוד..","2019-09-15","[]","[]","[]"
1173149086217842688,"https://twitter.com/Jonathan_Elk/status/1173149086217842688","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@LahavHarkov Lol 😂","2019-09-15","['lahavharkov']","[]","[]"
1173136905199915008,"https://twitter.com/Jonathan_Elk/status/1173136905199915008","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","When people say- that the settlements is THE barrier for peace I reply: No, we have a bigger barrier 👇🏽  https://t.co/L6JYVcbpvy","2019-09-15","[]","[]","[]"
1172983794699243520,"https://twitter.com/Jonathan_Elk/status/1172983794699243520","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@EdenLevov @MalvoMr Guess he’s not so different after all...","2019-09-14","['edenlevov']","[]","[]"
1172975691777937414,"https://twitter.com/Jonathan_Elk/status/1172975691777937414","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Linda Sarsour uses IPhone as well... the most failed boycott in History!  https://t.co/9eZApLJEho","2019-09-14","[]","[]","[]"
1172971617791684609,"https://twitter.com/Jonathan_Elk/status/1172971617791684609","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@barak_ehud ביום רביעי בעזרת השם נקום לשחר יום חדש בו נגיד לכם- שלום, ולא להתראות.","2019-09-14","['barak_ehud']","[]","[]"
1172966248524800000,"https://twitter.com/Jonathan_Elk/status/1172966248524800000","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","They’ll keep on trying to boycott US but they will never succeed!  https://t.co/nnMm6VIQgj","2019-09-14","[]","[]","[]"
1172965985030221825,"https://twitter.com/Jonathan_Elk/status/1172965985030221825","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Do you think we should let him know that Apple’s latest iPhone features new Israeli tech?  https://t.co/oWrT9bjOtz","2019-09-14","[]","[]","[]"
1172960866356142080,"https://twitter.com/Jonathan_Elk/status/1172960866356142080","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ze_lama מרצ","2019-09-14","['ze_lama']","[]","[]"
1172960495005044737,"https://twitter.com/Jonathan_Elk/status/1172960495005044737","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@zehavagalon @YairGolan1 תסתכלי על מספר 10 ברשימה שלך.","2019-09-14","['zehavagalon', 'yairgolan1']","[]","[]"
1172960035120582656,"https://twitter.com/Jonathan_Elk/status/1172960035120582656","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@NitzanHorowitz אבא שלי נהג אוטובוס, היום היחידי בו אני יכול לראות אותו ולשבת איתו לשיחה זה בשבת. גם את זה אתה רוצה לקחת לי?","2019-09-14","['nitzanhorowitz']","[]","[]"
1172943391530848261,"https://twitter.com/Jonathan_Elk/status/1172943391530848261","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@meital_koifman היא אמרה אחר כך שזה מספר בשנה וחצי. השנה לבד היה יום אחד של 400 טילים. אז הגיוני שכמה מאות בשנה החולפת.","2019-09-14","['meital_koifman']","[]","[]"
1172941278948069377,"https://twitter.com/Jonathan_Elk/status/1172941278948069377","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@YuvalKarni @StavShaffir שמישהו יעדכן אותה שמרצ תמיד בקושי עברה את אחוז החסימה. אבל שוב, היא ועובדות זה כמו שמן ומים.","2019-09-14","['yuvalkarni', 'stavshaffir']","[]","[]"
1172487294588268545,"https://twitter.com/Jonathan_Elk/status/1172487294588268545","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@HaimOmri @AvielSh וקיללו אותו כמה קללות","2019-09-13","['haimomri']","[]","[]"
1172321593625698304,"https://twitter.com/Jonathan_Elk/status/1172321593625698304","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Immort4l_Legacy 😂😂😂😂","2019-09-12","['immort4l_legacy']","[]","[]"
1172254140254294018,"https://twitter.com/Jonathan_Elk/status/1172254140254294018","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@LahavHarkov I laughed so hard while reading this 😂😂","2019-09-12","['lahavharkov']","[]","[]"
1172251651433992193,"https://twitter.com/Jonathan_Elk/status/1172251651433992193","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@bds_wi The same UN that appointed Iran as the head of the “women’s rights” committee? @ShaiDeLuca","2019-09-12","['shaideluca']","[]","[]"
1172250380723458048,"https://twitter.com/Jonathan_Elk/status/1172250380723458048","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@1littleBIGMOUTH  https://t.co/LGtjhed7JI","2019-09-12","['1littlebigmouth']","[]","[]"
1172250081204068353,"https://twitter.com/Jonathan_Elk/status/1172250081204068353","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@bds_wi Mature much 🙄","2019-09-12","[]","[]","[]"
1172249880993107978,"https://twitter.com/Jonathan_Elk/status/1172249880993107978","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@abouddandachi @bds_wi Yes they put the Fatah terrorist Organisation flag on their profile 😂😂😂","2019-09-12","['abouddandachi']","[]","[]"
1172249563173916685,"https://twitter.com/Jonathan_Elk/status/1172249563173916685","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@hadasshtaif ברור שלא תסתכלי להם בעיניים.. אין שדרנים ערבים.","2019-09-12","['hadasshtaif']","[]","[]"
1172247943455346688,"https://twitter.com/Jonathan_Elk/status/1172247943455346688","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@bds_wi I’ll give you a chance to re-frame  https://t.co/CTXe0w2fGW","2019-09-12","[]","[]","[]"
1172241814662844416,"https://twitter.com/Jonathan_Elk/status/1172241814662844416","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MezherAmin Looks like youre capable on doing just that on your own 🤷🏽‍♂️","2019-09-12","['mezheramin']","[]","[]"
1172136457148010497,"https://twitter.com/Jonathan_Elk/status/1172136457148010497","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Stop the lie About Israeli genocide against Palestinians!  The numbers speaks for itself.  https://t.co/ti6OWIA00b","2019-09-12","[]","[]","[]"
1172126781199065088,"https://twitter.com/Jonathan_Elk/status/1172126781199065088","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@barak_ehud @Dem_Union אילו היית מחכה כמה דקות לפני שלחצת פרסום לא היית מובך ברמות עכשיו. אבל היי, לא היססת להביך את עצמך בכלל בשנים האחרונות אז המשך כך! 👍🏼  https://t.co/kxDztyhyOA","2019-09-12","['barak_ehud', 'dem_union']","[]","[]"
1172116791050592256,"https://twitter.com/Jonathan_Elk/status/1172116791050592256","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@StavShaffir את לא הצלחת לעשות עימות אצלך במפלגה כשרצת ליו״ר, ונטשת שניה אחרי לאהוד ברח הנוטש הקבוע, אז את רוצה לעשות של ראשי מפלגות?","2019-09-12","['stavshaffir']","[]","[]"
1172075849690025984,"https://twitter.com/Jonathan_Elk/status/1172075849690025984","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","In the last decade there are 18 times more Arabs in Israeli High-tech. The Jewish state is good for Arabs.  https://t.co/hq2kLmKMyH","2019-09-12","[]","[]","[]"
1171906314143961089,"https://twitter.com/Jonathan_Elk/status/1171906314143961089","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Listen up #Lebanese people- Hasan Nasrallah (allah ye5do) says that his loyalty is to #Iran! Not #Lebanon. Wake up, he will take you, the lebanese people, to a war that is not yours, or a war in your name, or to a war you want and need! He’s fighting for other people STOP HIM!","2019-09-11","[]","['lebanese', 'iran', 'lebanon']","[]"
1171763995059138560,"https://twitter.com/Jonathan_Elk/status/1171763995059138560","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AliAdiOK עברית טובה לערבים!","2019-09-11","['aliadiok']","[]","[]"
1171763308208316417,"https://twitter.com/Jonathan_Elk/status/1171763308208316417","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@StavShaffir הי כפרה, אותה מפלגה שאת חלק ממנה והיא חברה ברשימתך גם לקחה את עצותיו של קלוגהפט. בואי, קצת צניעות לא תזיק לך. את יורה לכל הכיוונים ואת בעצם יורה לעצמך ברגליים שוב ושוב.","2019-09-11","['stavshaffir']","[]","[]"
1171689904734134273,"https://twitter.com/Jonathan_Elk/status/1171689904734134273","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AliAdiOK יאללה עלי, להכניס לימודי ערבית לבתי הספר מכיתה א׳. אבל ערבית מדוברת, כזאת שאשכרה עוזרת בחיים.","2019-09-11","['aliadiok']","[]","[]"
1171544820583735299,"https://twitter.com/Jonathan_Elk/status/1171544820583735299","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ShaiDeLuca @abouddandachi But why??????? I was waiting for @abouddandachi to answer 😑!!!","2019-09-10","['shaideluca', 'abouddandachi', 'abouddandachi']","[]","[]"
1171544384170614784,"https://twitter.com/Jonathan_Elk/status/1171544384170614784","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@abouddandachi @ShaiDeLuca Though, you mean what does it mean in Hebrew?","2019-09-10","['abouddandachi', 'shaideluca']","[]","[]"
1171487187461787648,"https://twitter.com/Jonathan_Elk/status/1171487187461787648","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@LahavHarkov  https://t.co/YcjwwDfSan","2019-09-10","['lahavharkov']","[]","['https://twitter.com/shiritc/status/1171486514263420930?s=21']"
1171486884104564738,"https://twitter.com/Jonathan_Elk/status/1171486884104564738","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@LahavHarkov I knew I saw a live stre. Went to look it up, deleted.","2019-09-10","['lahavharkov']","[]","[]"
1171481160372736001,"https://twitter.com/Jonathan_Elk/status/1171481160372736001","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@jeremycorbyn in response: I condemn the US for hurting my friends.","2019-09-10","['jeremycorbyn']","[]","[]"
1171479367530057738,"https://twitter.com/Jonathan_Elk/status/1171479367530057738","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","You know why Palestinians in West Bank and Gaza can’t vote in Israeli election? Because  they have their own leadership, they canceled the elections 13 years ago!  https://t.co/z2JVcUMda6","2019-09-10","[]","[]","[]"
1171424889971990534,"https://twitter.com/Jonathan_Elk/status/1171424889971990534","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ShaiDeLuca @MukhtarThaqafi @MalkahFleisher @elsamys @HalawaMark Don’t remember him at all.. lol looks I’m doing a great job if I was blocked without even having a conversation with him 😂😂","2019-09-10","['shaideluca', 'mukhtarthaqafi', 'malkahfleisher', 'elsamys', 'halawamark']","[]","[]"
1171424255247994881,"https://twitter.com/Jonathan_Elk/status/1171424255247994881","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ShaiDeLuca @MukhtarThaqafi @MalkahFleisher @elsamys @HalawaMark Can’t see who you are speaking with.. looks like they blocked me","2019-09-10","['shaideluca', 'mukhtarthaqafi', 'malkahfleisher', 'elsamys', 'halawamark']","[]","[]"
1171412597213683714,"https://twitter.com/Jonathan_Elk/status/1171412597213683714","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@HenMazzig  https://t.co/q25FkR0lcm","2019-09-10","['henmazzig']","[]","[]"
1171205833046335488,"https://twitter.com/Jonathan_Elk/status/1171205833046335488","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@HenMazzig  https://t.co/BpzWgAEJsi","2019-09-09","['henmazzig']","[]","[]"
1171186487494422534,"https://twitter.com/Jonathan_Elk/status/1171186487494422534","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Ronel_Adani תמצית הזבל. מסתבר שבשמאל אפשרי להיות הומופובים ועדיין לצאת ״קולים״  https://t.co/DKieXJaYL4","2019-09-09","[]","[]","[]"
1171185060223115265,"https://twitter.com/Jonathan_Elk/status/1171185060223115265","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","With these kind of friends who needs enemies 🤷🏽‍♂️","2019-09-09","[]","[]","[]"
1171165635189051392,"https://twitter.com/Jonathan_Elk/status/1171165635189051392","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@jmich019 @BernieSanders Bernie sanders refused to support a bill in 2001 condemning Hamas and the PLO for their terror attacks during the Intifada.","2019-09-09","['berniesanders']","[]","[]"
1171026212912881666,"https://twitter.com/Jonathan_Elk/status/1171026212912881666","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@HenMazzig Or: Wait, there are non Jews in Israel???","2019-09-09","['henmazzig']","[]","[]"
1171010626015113216,"https://twitter.com/Jonathan_Elk/status/1171010626015113216","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@StavShaffir נימוס? את מכירה בכלל את המילה הזאת?","2019-09-09","['stavshaffir']","[]","[]"
1170823738264313856,"https://twitter.com/Jonathan_Elk/status/1170823738264313856","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Ronel_Adani הוא צפה בשיעורים ולא שמע וראה???? וואו צריך לחזור לכל כתבה שאי פעם פרסם ולראות איך הוא משנה את התמונה ממה שהיא במציאות.","2019-09-08","[]","[]","[]"
1170793572217643014,"https://twitter.com/Jonathan_Elk/status/1170793572217643014","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@eyalzofan כן זה בהחלט מינוס ענק ברמות, במיוחד עם המבטאים השונים, לגמרי מיותר. יש היום לא מעט סדרות בשפת המקור שהצליחו בענק. למרות שאני מבין את החשש של היוצרים. זה אגב נכון על הסדרה צ׳רנוביל שם דיברו גם אנגלית עם מבטא.","2019-09-08","['eyalzofan']","[]","[]"
1170792735760113666,"https://twitter.com/Jonathan_Elk/status/1170792735760113666","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@eyalzofan לדעתי סדרה מצויינת. אבל שוב, ממי שאינו מעורה בפרטים או הדקויות ההיסטוריות ואיך שהם התרחשו. מבחינת מתח, הוא קיים, מבחינת משחק היא טובה וסשה ברון כהן בהחלט מפתיע לטובה. בינתיים זאת ההתרשמות אחרי שני הפרקים הראשונים.","2019-09-08","['eyalzofan']","[]","[]"
